average
0.4
0.4
0.574468085106383
0.4
0.574468085106383
0.4
0.4
0.4
0.574468085106383
0.4
0.574468085106383
0.574468085106383
0.4
0.574468085106383
0.375
0.574468085106383
0.574468085106383
0.4838709677419355
0.375
0.574468085106383
0.375
0.574468085106383
0.375
0.4
0.375
0.574468085106383
0.574468085106383
0.375
0.4
0.574468085106383
0.574468085106383
0.375
0.574468085106383
0.574468085106383
0.0
0.574468085106383
0.574468085106383
0.574468085106383
0.574468085106383
0.574468085106383
0.391304347826087
0.391304347826087
0.4
0.4838709677419355
0.5753424657534246
0.5753424657534246
0.574468085106383
0.574468085106383
0.391304347826087
0.4
0.4
0.574468085106383
0.391304347826087
0.391304347826087
0.4838709677419355
0.391304347826087
0.391304347826087
0.5753424657534246
0.0
0.4838709677419355
0.391304347826087
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.391304347826087
0.5753424657534246
0.5753424657534246
0.4838709677419355
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.4838709677419355
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.4838709677419355
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.391304347826087
0.5753424657534246
0.574468085106383
0.6470588235294118
0.391304347826087
0.6470588235294118
0.391304347826087
0.6470588235294118
0.0
0.6470588235294118
0.391304347826087
0.0
0.5753424657534246
0.5753424657534246
0.3333333333333333
0.3333333333333333
0.3333333333333333
0.6470588235294118
0.3333333333333333
0.4838709677419355
0.5753424657534246
0.391304347826087
0.391304347826087
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.3333333333333333
0.391304347826087
0.5753424657534246
0.391304347826087
0.3333333333333333
0.4838709677419355
0.5753424657534246
0.6470588235294118
0.3333333333333333
0.3333333333333333
0.391304347826087
0.391304347826087
0.5753424657534246
0.5753424657534246
0.391304347826087
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.3333333333333333
0.5753424657534246
0.5753424657534246
0.391304347826087
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.391304347826087
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.391304347826087
0.5753424657534246
0.4838709677419355
0.4838709677419355
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.4838709677419355
0.5753424657534246
0.5
0.5753424657534246
0.5753424657534246
0.4838709677419355
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.4838709677419355
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.5753424657534246
0.4838709677419355
0.5753424657534246
0.4838709677419355
0.4838709677419355
0.4838709677419355
0.5753424657534246
0.4838709677419355
0.0
0.0
0.4838709677419355
0.125
0.125
0.4838709677419355
0.4838709677419355
0.4838709677419355
0.0
0.6470588235294118
0.6470588235294118
0.4838709677419355
0.4838709677419355
0.574468085106383
0.4838709677419355
0.4838709677419355
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.574468085106383
0.4838709677419355
0.574468085106383
0.4838709677419355
0.4838709677419355
0.6470588235294118
0.574468085106383
0.6470588235294118
0.574468085106383
0.574468085106383
0.574468085106383
0.4838709677419355
0.6470588235294118
0.574468085106383
0.6470588235294118
0.574468085106383
0.574468085106383
0.574468085106383
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.574468085106383
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.125
0.6470588235294118
0.125
0.125
0.6470588235294118
0.6470588235294118
0.574468085106383
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.6470588235294118
0.125
0.6470588235294118
0.4
0.125
0.375
0.5555555555555556
0.5555555555555556
0.5555555555555556
0.5555555555555556
0.5555555555555556
0.125
0.0
0.574468085106383
0.574468085106383
0.5555555555555556
0.5555555555555556
0.5555555555555556
0.5555555555555556
0.574468085106383
0.574468085106383
0.574468085106383
0.574468085106383
0.574468085106383
0.4
0.574468085106383
0.4
0.5
0.4
0.4
0.4
0.574468085106383
0.4
1.0
